# phi
# H field
252.612613	1.589785
252.972973	1.584149
253.333333	1.578425
253.693694	1.572615
254.054054	1.566724
254.414414	1.560755
254.774775	1.554711
255.135135	1.548598
255.495495	1.542420
255.855856	1.536181
256.216216	1.529886
256.576577	1.523541
256.936937	1.517150
257.297297	1.510720
257.657658	1.504255
258.018018	1.497763
258.378378	1.491249
258.738739	1.484719
259.099099	1.478179
259.459459	1.471637
259.819820	1.465098
260.180180	1.458568
260.540541	1.452055
260.900901	1.445566
261.261261	1.439106
261.621622	1.432682
261.981982	1.426301
262.342342	1.419969
262.702703	1.413692
263.063063	1.407477
263.423423	1.401329
263.783784	1.395255
264.144144	1.389260
264.504505	1.383348
264.864865	1.377526
265.225225	1.371798
265.585586	1.366168
265.945946	1.360641
266.306306	1.355219
266.666667	1.349907
267.027027	1.344707
267.387387	1.339621
267.747748	1.334652
268.108108	1.329801
268.468468	1.325069
268.828829	1.320456
269.189189	1.315962
269.549550	1.311587
269.909910	1.307329
270.270270	1.303187
270.630631	1.299159
270.990991	1.295242
271.351351	1.291432
271.711712	1.287726
272.072072	1.284120
272.432432	1.280608
272.792793	1.277186
273.153153	1.273847
273.513514	1.270586
273.873874	1.267396
274.234234	1.264270
274.594595	1.261200
274.954955	1.258179
275.315315	1.255198
275.675676	1.252250
276.036036	1.249325
276.396396	1.246416
276.756757	1.243512
277.117117	1.240605
277.477477	1.237686
277.837838	1.234744
278.198198	1.231771
278.558559	1.228757
278.918919	1.225693
279.279279	1.222570
279.639640	1.219377
280.000000	1.216106
280.360360	1.212748
280.720721	1.209294
281.081081	1.205736
281.441441	1.202064
281.801802	1.198272
282.162162	1.194350
282.522523	1.190292
282.882883	1.186091
283.243243	1.181740
283.603604	1.177231
283.963964	1.172561
284.324324	1.167722
284.684685	1.162711
285.045045	1.157522
285.405405	1.152152
285.765766	1.146597
286.126126	1.140854
286.486486	1.134921
286.846847	1.128796
287.207207	1.122478
287.567568	1.115966
287.927928	1.109260
288.288288	1.102362
288.648649	1.095271
289.009009	1.087991
289.369369	1.080523
289.729730	1.072871
290.090090	1.065038
290.450450	1.057030
290.810811	1.048851
291.171171	1.040507
291.531532	1.032005
291.891892	1.023351
292.252252	1.014555
292.612613	1.005624
292.972973	0.996568
293.333333	0.987396
293.693694	0.978119
294.054054	0.968749
294.414414	0.959297
294.774775	0.949776
295.135135	0.940198
295.495495	0.930578
295.855856	0.920930
296.216216	0.911269
296.576577	0.901609
296.936937	0.891968
297.297297	0.882361
297.657658	0.872805
298.018018	0.863317
298.378378	0.853915
298.738739	0.844616
299.099099	0.835439
299.459459	0.826401
299.819820	0.817520
300.180180	0.808815
300.540541	0.800303
300.900901	0.792002
301.261261	0.783930
301.621622	0.776103
301.981982	0.768538
302.342342	0.761251
302.702703	0.754255
303.063063	0.747566
303.423423	0.741196
303.783784	0.735157
304.144144	0.729460
304.504505	0.724112
304.864865	0.719123
305.225225	0.714497
305.585586	0.710238
305.945946	0.706350
306.306306	0.702833
306.666667	0.699685
307.027027	0.696904
307.387387	0.694483
307.747748	0.692417
308.108108	0.690697
308.468468	0.689311
308.828829	0.688249
309.189189	0.687495
309.549550	0.687036
309.909910	0.686854
310.270270	0.686931
310.630631	0.687249
310.990991	0.687787
311.351351	0.688526
311.711712	0.689443
312.072072	0.690516
312.432432	0.691724
312.792793	0.693044
313.153153	0.694452
313.513514	0.695927
313.873874	0.697445
314.234234	0.698983
314.594595	0.700520
314.954955	0.702034
